Country,StateProv,Date,Count
Saudi Arabia,Saudi Arabia,2020-03-08,11
Saudi Arabia,Saudi Arabia,2020-03-09,15
Saudi Arabia,Saudi Arabia,2020-03-10,20
Saudi Arabia,Saudi Arabia,2020-03-11,21
Saudi Arabia,Saudi Arabia,2020-03-12,45
Saudi Arabia,Saudi Arabia,2020-03-13,86
Saudi Arabia,Saudi Arabia,2020-03-14,103
Saudi Arabia,Saudi Arabia,2020-03-15,103
Saudi Arabia,Saudi Arabia,2020-03-16,118
Saudi Arabia,Saudi Arabia,2020-03-17,171
Saudi Arabia,Saudi Arabia,2020-03-18,171
Saudi Arabia,Saudi Arabia,2020-03-19,274
Saudi Arabia,Saudi Arabia,2020-03-20,344
Saudi Arabia,Saudi Arabia,2020-03-21,392
Saudi Arabia,Saudi Arabia,2020-03-22,511
Senegal,Senegal,2020-03-02,1
Senegal,Senegal,2020-03-03,2
Senegal,Senegal,2020-03-04,4
Senegal,Senegal,2020-03-05,4
Senegal,Senegal,2020-03-06,4
Senegal,Senegal,2020-03-07,4
Senegal,Senegal,2020-03-08,4
Senegal,Senegal,2020-03-09,4
Senegal,Senegal,2020-03-10,4
Senegal,Senegal,2020-03-11,4
Senegal,Senegal,2020-03-12,4
Senegal,Senegal,2020-03-13,10
Senegal,Senegal,2020-03-14,10
Senegal,Senegal,2020-03-15,24
Senegal,Senegal,2020-03-16,24
Senegal,Senegal,2020-03-17,26
Senegal,Senegal,2020-03-18,31
Senegal,Senegal,2020-03-19,31
Senegal,Senegal,2020-03-20,38
Senegal,Senegal,2020-03-21,47
Senegal,Senegal,2020-03-22,67
Serbia,Serbia,2020-03-06,1
Serbia,Serbia,2020-03-07,1
Serbia,Serbia,2020-03-08,1
Serbia,Serbia,2020-03-09,1
Serbia,Serbia,2020-03-10,5
Serbia,Serbia,2020-03-11,12
Serbia,Serbia,2020-03-12,19
Serbia,Serbia,2020-03-13,35
Serbia,Serbia,2020-03-14,46
Serbia,Serbia,2020-03-15,48
Serbia,Serbia,2020-03-16,55
Serbia,Serbia,2020-03-17,65
Serbia,Serbia,2020-03-18,83
Serbia,Serbia,2020-03-19,103
Serbia,Serbia,2020-03-20,135
Serbia,Serbia,2020-03-21,171
Serbia,Serbia,2020-03-22,222
Seychelles,Seychelles,2020-03-14,2
Seychelles,Seychelles,2020-03-15,2
Seychelles,Seychelles,2020-03-16,3
Seychelles,Seychelles,2020-03-17,4
Seychelles,Seychelles,2020-03-18,4
Seychelles,Seychelles,2020-03-19,6
Seychelles,Seychelles,2020-03-20,7
Seychelles,Seychelles,2020-03-21,7
Seychelles,Seychelles,2020-03-22,7
Singapore,Singapore,2020-01-23,1
Singapore,Singapore,2020-01-24,3
Singapore,Singapore,2020-01-25,3
Singapore,Singapore,2020-01-26,4
Singapore,Singapore,2020-01-27,5
Singapore,Singapore,2020-01-28,7
Singapore,Singapore,2020-01-29,7
Singapore,Singapore,2020-01-30,10
Singapore,Singapore,2020-01-31,13
Singapore,Singapore,2020-02-01,16
Singapore,Singapore,2020-02-02,18
Singapore,Singapore,2020-02-03,18
Singapore,Singapore,2020-02-04,24
Singapore,Singapore,2020-02-05,28
Singapore,Singapore,2020-02-06,28
Singapore,Singapore,2020-02-07,30
Singapore,Singapore,2020-02-08,33
Singapore,Singapore,2020-02-09,40
Singapore,Singapore,2020-02-10,45
Singapore,Singapore,2020-02-11,47
Singapore,Singapore,2020-02-12,50
Singapore,Singapore,2020-02-13,58
Singapore,Singapore,2020-02-14,67
Singapore,Singapore,2020-02-15,72
Singapore,Singapore,2020-02-16,75
Singapore,Singapore,2020-02-17,77
Singapore,Singapore,2020-02-18,81
Singapore,Singapore,2020-02-19,84
Singapore,Singapore,2020-02-20,84
Singapore,Singapore,2020-02-21,85
Singapore,Singapore,2020-02-22,85
Singapore,Singapore,2020-02-23,89
Singapore,Singapore,2020-02-24,89
Singapore,Singapore,2020-02-25,91
Singapore,Singapore,2020-02-26,93
Singapore,Singapore,2020-02-27,93
Singapore,Singapore,2020-02-28,93
Singapore,Singapore,2020-02-29,102
Singapore,Singapore,2020-03-01,106
Singapore,Singapore,2020-03-02,108
Singapore,Singapore,2020-03-03,110
Singapore,Singapore,2020-03-04,110
Singapore,Singapore,2020-03-05,117
Singapore,Singapore,2020-03-06,130
Singapore,Singapore,2020-03-07,138
Singapore,Singapore,2020-03-08,150
Singapore,Singapore,2020-03-09,150
Singapore,Singapore,2020-03-10,160
Singapore,Singapore,2020-03-11,178
Singapore,Singapore,2020-03-12,178
Singapore,Singapore,2020-03-13,200
Singapore,Singapore,2020-03-14,212
Singapore,Singapore,2020-03-15,226
Singapore,Singapore,2020-03-16,243
Singapore,Singapore,2020-03-17,266
Singapore,Singapore,2020-03-18,313
Singapore,Singapore,2020-03-19,345
Singapore,Singapore,2020-03-20,385
Singapore,Singapore,2020-03-21,432
Singapore,Singapore,2020-03-22,455
Slovakia,Slovakia,2020-03-06,1
Slovakia,Slovakia,2020-03-07,1
Slovakia,Slovakia,2020-03-08,3
Slovakia,Slovakia,2020-03-09,3
Slovakia,Slovakia,2020-03-10,7
Slovakia,Slovakia,2020-03-11,10
Slovakia,Slovakia,2020-03-12,16
Slovakia,Slovakia,2020-03-13,32
Slovakia,Slovakia,2020-03-14,44
Slovakia,Slovakia,2020-03-15,54
Slovakia,Slovakia,2020-03-16,63
Slovakia,Slovakia,2020-03-17,72
Slovakia,Slovakia,2020-03-18,105
Slovakia,Slovakia,2020-03-19,123
Slovakia,Slovakia,2020-03-20,137
Slovakia,Slovakia,2020-03-21,178
Slovakia,Slovakia,2020-03-22,185
Slovenia,Slovenia,2020-03-05,2
Slovenia,Slovenia,2020-03-06,7
Slovenia,Slovenia,2020-03-07,7
Slovenia,Slovenia,2020-03-08,16
Slovenia,Slovenia,2020-03-09,16
Slovenia,Slovenia,2020-03-10,31
Slovenia,Slovenia,2020-03-11,57
Slovenia,Slovenia,2020-03-12,89
Slovenia,Slovenia,2020-03-13,141
Slovenia,Slovenia,2020-03-14,181
Slovenia,Slovenia,2020-03-15,219
Slovenia,Slovenia,2020-03-16,253
Slovenia,Slovenia,2020-03-17,275
Slovenia,Slovenia,2020-03-18,275
Slovenia,Slovenia,2020-03-19,286
Slovenia,Slovenia,2020-03-20,341
Slovenia,Slovenia,2020-03-21,383
Slovenia,Slovenia,2020-03-22,414
Somalia,Somalia,2020-03-16,1
Somalia,Somalia,2020-03-17,1
Somalia,Somalia,2020-03-18,1
Somalia,Somalia,2020-03-19,1
Somalia,Somalia,2020-03-20,1
Somalia,Somalia,2020-03-21,1
Somalia,Somalia,2020-03-22,1
South Africa,South Africa,2020-03-05,1
South Africa,South Africa,2020-03-06,1
South Africa,South Africa,2020-03-07,1
South Africa,South Africa,2020-03-08,3
South Africa,South Africa,2020-03-09,3
South Africa,South Africa,2020-03-10,7
South Africa,South Africa,2020-03-11,13
South Africa,South Africa,2020-03-12,17
South Africa,South Africa,2020-03-13,24
South Africa,South Africa,2020-03-14,38
South Africa,South Africa,2020-03-15,51
South Africa,South Africa,2020-03-16,62
South Africa,South Africa,2020-03-17,62
South Africa,South Africa,2020-03-18,116
South Africa,South Africa,2020-03-19,150
South Africa,South Africa,2020-03-20,202
South Africa,South Africa,2020-03-21,240
South Africa,South Africa,2020-03-22,274
Spain,Spain,2020-02-01,1
Spain,Spain,2020-02-02,1
Spain,Spain,2020-02-03,1
Spain,Spain,2020-02-04,1
Spain,Spain,2020-02-05,1
Spain,Spain,2020-02-06,1
Spain,Spain,2020-02-07,1
Spain,Spain,2020-02-08,1
Spain,Spain,2020-02-09,2
Spain,Spain,2020-02-10,2
Spain,Spain,2020-02-11,2
Spain,Spain,2020-02-12,2
Spain,Spain,2020-02-13,2
Spain,Spain,2020-02-14,2
Spain,Spain,2020-02-15,2
Spain,Spain,2020-02-16,2
Spain,Spain,2020-02-17,2
Spain,Spain,2020-02-18,2
Spain,Spain,2020-02-19,2
Spain,Spain,2020-02-20,2
Spain,Spain,2020-02-21,2
Spain,Spain,2020-02-22,2
Spain,Spain,2020-02-23,2
Spain,Spain,2020-02-24,2
Spain,Spain,2020-02-25,6
Spain,Spain,2020-02-26,13
Spain,Spain,2020-02-27,15
Spain,Spain,2020-02-28,32
Spain,Spain,2020-02-29,45
Spain,Spain,2020-03-01,84
Spain,Spain,2020-03-02,120
Spain,Spain,2020-03-03,165
Spain,Spain,2020-03-04,222
Spain,Spain,2020-03-05,259
Spain,Spain,2020-03-06,400
Spain,Spain,2020-03-07,500
Spain,Spain,2020-03-08,673
Spain,Spain,2020-03-09,1073
Spain,Spain,2020-03-10,1695
Spain,Spain,2020-03-11,2277
Spain,Spain,2020-03-12,2277
Spain,Spain,2020-03-13,5232
Spain,Spain,2020-03-14,6391
Spain,Spain,2020-03-15,7798
Spain,Spain,2020-03-16,9942
Spain,Spain,2020-03-17,11748
Spain,Spain,2020-03-18,13910
Spain,Spain,2020-03-19,17963
Spain,Spain,2020-03-20,20410
Spain,Spain,2020-03-21,25374
Spain,Spain,2020-03-22,28768
Sri Lanka,Sri Lanka,2020-01-27,1
Sri Lanka,Sri Lanka,2020-01-28,1
Sri Lanka,Sri Lanka,2020-01-29,1
Sri Lanka,Sri Lanka,2020-01-30,1
Sri Lanka,Sri Lanka,2020-01-31,1
Sri Lanka,Sri Lanka,2020-02-01,1
Sri Lanka,Sri Lanka,2020-02-02,1
Sri Lanka,Sri Lanka,2020-02-03,1
Sri Lanka,Sri Lanka,2020-02-04,1
Sri Lanka,Sri Lanka,2020-02-05,1
Sri Lanka,Sri Lanka,2020-02-06,1
Sri Lanka,Sri Lanka,2020-02-07,1
Sri Lanka,Sri Lanka,2020-02-08,1
Sri Lanka,Sri Lanka,2020-02-09,1
Sri Lanka,Sri Lanka,2020-02-10,1
Sri Lanka,Sri Lanka,2020-02-11,1
Sri Lanka,Sri Lanka,2020-02-12,1
Sri Lanka,Sri Lanka,2020-02-13,1
Sri Lanka,Sri Lanka,2020-02-14,1
Sri Lanka,Sri Lanka,2020-02-15,1
Sri Lanka,Sri Lanka,2020-02-16,1
Sri Lanka,Sri Lanka,2020-02-17,1
Sri Lanka,Sri Lanka,2020-02-18,1
Sri Lanka,Sri Lanka,2020-02-19,1
Sri Lanka,Sri Lanka,2020-02-20,1
Sri Lanka,Sri Lanka,2020-02-21,1
Sri Lanka,Sri Lanka,2020-02-22,1
Sri Lanka,Sri Lanka,2020-02-23,1
Sri Lanka,Sri Lanka,2020-02-24,1
Sri Lanka,Sri Lanka,2020-02-25,1
Sri Lanka,Sri Lanka,2020-02-26,1
Sri Lanka,Sri Lanka,2020-02-27,1
Sri Lanka,Sri Lanka,2020-02-28,1
Sri Lanka,Sri Lanka,2020-02-29,1
Sri Lanka,Sri Lanka,2020-03-01,1
Sri Lanka,Sri Lanka,2020-03-02,1
Sri Lanka,Sri Lanka,2020-03-03,1
Sri Lanka,Sri Lanka,2020-03-04,1
Sri Lanka,Sri Lanka,2020-03-05,1
Sri Lanka,Sri Lanka,2020-03-06,1
Sri Lanka,Sri Lanka,2020-03-07,1
Sri Lanka,Sri Lanka,2020-03-08,1
Sri Lanka,Sri Lanka,2020-03-09,1
Sri Lanka,Sri Lanka,2020-03-10,1
Sri Lanka,Sri Lanka,2020-03-11,2
Sri Lanka,Sri Lanka,2020-03-12,2
Sri Lanka,Sri Lanka,2020-03-13,6
Sri Lanka,Sri Lanka,2020-03-14,10
Sri Lanka,Sri Lanka,2020-03-15,18
Sri Lanka,Sri Lanka,2020-03-16,28
Sri Lanka,Sri Lanka,2020-03-17,44
Sri Lanka,Sri Lanka,2020-03-18,51
Sri Lanka,Sri Lanka,2020-03-19,60
Sri Lanka,Sri Lanka,2020-03-20,73
Sri Lanka,Sri Lanka,2020-03-21,77
Sri Lanka,Sri Lanka,2020-03-22,82
Sudan,Sudan,2020-03-13,1
Sudan,Sudan,2020-03-14,1
Sudan,Sudan,2020-03-15,1
Sudan,Sudan,2020-03-16,1
Sudan,Sudan,2020-03-17,1
Sudan,Sudan,2020-03-18,2
Sudan,Sudan,2020-03-19,2
Sudan,Sudan,2020-03-20,2
Sudan,Sudan,2020-03-21,2
Sudan,Sudan,2020-03-22,2
Suriname,Suriname,2020-03-14,1
Suriname,Suriname,2020-03-15,1
Suriname,Suriname,2020-03-16,1
Suriname,Suriname,2020-03-17,1
Suriname,Suriname,2020-03-18,1
Suriname,Suriname,2020-03-19,1
Suriname,Suriname,2020-03-20,4
Suriname,Suriname,2020-03-21,4
Suriname,Suriname,2020-03-22,5
Sweden,Sweden,2020-01-31,1
Sweden,Sweden,2020-02-01,1
Sweden,Sweden,2020-02-02,1
Sweden,Sweden,2020-02-03,1
Sweden,Sweden,2020-02-04,1
Sweden,Sweden,2020-02-05,1
Sweden,Sweden,2020-02-06,1
Sweden,Sweden,2020-02-07,1
Sweden,Sweden,2020-02-08,1
Sweden,Sweden,2020-02-09,1
Sweden,Sweden,2020-02-10,1
Sweden,Sweden,2020-02-11,1
Sweden,Sweden,2020-02-12,1
Sweden,Sweden,2020-02-13,1
Sweden,Sweden,2020-02-14,1
Sweden,Sweden,2020-02-15,1
Sweden,Sweden,2020-02-16,1
Sweden,Sweden,2020-02-17,1
Sweden,Sweden,2020-02-18,1
Sweden,Sweden,2020-02-19,1
Sweden,Sweden,2020-02-20,1
Sweden,Sweden,2020-02-21,1
Sweden,Sweden,2020-02-22,1
Sweden,Sweden,2020-02-23,1
Sweden,Sweden,2020-02-24,1
Sweden,Sweden,2020-02-25,1
Sweden,Sweden,2020-02-26,2
Sweden,Sweden,2020-02-27,7
Sweden,Sweden,2020-02-28,7
Sweden,Sweden,2020-02-29,12
Sweden,Sweden,2020-03-01,14
Sweden,Sweden,2020-03-02,15
Sweden,Sweden,2020-03-03,21
Sweden,Sweden,2020-03-04,35
Sweden,Sweden,2020-03-05,94
Sweden,Sweden,2020-03-06,101
Sweden,Sweden,2020-03-07,161
Sweden,Sweden,2020-03-08,203
Sweden,Sweden,2020-03-09,248
Sweden,Sweden,2020-03-10,355
Sweden,Sweden,2020-03-11,500
Sweden,Sweden,2020-03-12,599
Sweden,Sweden,2020-03-13,814
Sweden,Sweden,2020-03-14,961
Sweden,Sweden,2020-03-15,1022
Sweden,Sweden,2020-03-16,1103
Sweden,Sweden,2020-03-17,1190
Sweden,Sweden,2020-03-18,1279
Sweden,Sweden,2020-03-19,1439
Sweden,Sweden,2020-03-20,1639
Sweden,Sweden,2020-03-21,1763
Sweden,Sweden,2020-03-22,1934
Switzerland,Switzerland,2020-02-25,1
Switzerland,Switzerland,2020-02-26,1
Switzerland,Switzerland,2020-02-27,8
Switzerland,Switzerland,2020-02-28,8
Switzerland,Switzerland,2020-02-29,18
Switzerland,Switzerland,2020-03-01,27
Switzerland,Switzerland,2020-03-02,42
Switzerland,Switzerland,2020-03-03,56
Switzerland,Switzerland,2020-03-04,90
Switzerland,Switzerland,2020-03-05,114
Switzerland,Switzerland,2020-03-06,214
Switzerland,Switzerland,2020-03-07,268
Switzerland,Switzerland,2020-03-08,337
Switzerland,Switzerland,2020-03-09,374
Switzerland,Switzerland,2020-03-10,491
Switzerland,Switzerland,2020-03-11,652
Switzerland,Switzerland,2020-03-12,652
Switzerland,Switzerland,2020-03-13,1139
Switzerland,Switzerland,2020-03-14,1359
Switzerland,Switzerland,2020-03-15,2200
Switzerland,Switzerland,2020-03-16,2200
Switzerland,Switzerland,2020-03-17,2700
Switzerland,Switzerland,2020-03-18,3028
Switzerland,Switzerland,2020-03-19,4075
Switzerland,Switzerland,2020-03-20,5294
Switzerland,Switzerland,2020-03-21,6575
Switzerland,Switzerland,2020-03-22,7245
Syria,Syria,2020-03-22,1
Taiwan*,Taiwan*,2020-01-22,1
Taiwan*,Taiwan*,2020-01-23,1
Taiwan*,Taiwan*,2020-01-24,3
Taiwan*,Taiwan*,2020-01-25,3
Taiwan*,Taiwan*,2020-01-26,4
Taiwan*,Taiwan*,2020-01-27,5
Taiwan*,Taiwan*,2020-01-28,8
Taiwan*,Taiwan*,2020-01-29,8
Taiwan*,Taiwan*,2020-01-30,9
Taiwan*,Taiwan*,2020-01-31,10
Taiwan*,Taiwan*,2020-02-01,10
Taiwan*,Taiwan*,2020-02-02,10
Taiwan*,Taiwan*,2020-02-03,10
Taiwan*,Taiwan*,2020-02-04,11
Taiwan*,Taiwan*,2020-02-05,11
Taiwan*,Taiwan*,2020-02-06,16
Taiwan*,Taiwan*,2020-02-07,16
Taiwan*,Taiwan*,2020-02-08,17
Taiwan*,Taiwan*,2020-02-09,18
Taiwan*,Taiwan*,2020-02-10,18
Taiwan*,Taiwan*,2020-02-11,18
Taiwan*,Taiwan*,2020-02-12,18
Taiwan*,Taiwan*,2020-02-13,18
Taiwan*,Taiwan*,2020-02-14,18
Taiwan*,Taiwan*,2020-02-15,18
Taiwan*,Taiwan*,2020-02-16,20
Taiwan*,Taiwan*,2020-02-17,22
Taiwan*,Taiwan*,2020-02-18,22
Taiwan*,Taiwan*,2020-02-19,23
Taiwan*,Taiwan*,2020-02-20,24
Taiwan*,Taiwan*,2020-02-21,26
Taiwan*,Taiwan*,2020-02-22,26
Taiwan*,Taiwan*,2020-02-23,28
Taiwan*,Taiwan*,2020-02-24,30
Taiwan*,Taiwan*,2020-02-25,31
Taiwan*,Taiwan*,2020-02-26,32
Taiwan*,Taiwan*,2020-02-27,32
Taiwan*,Taiwan*,2020-02-28,34
Taiwan*,Taiwan*,2020-02-29,39
Taiwan*,Taiwan*,2020-03-01,40
Taiwan*,Taiwan*,2020-03-02,41
Taiwan*,Taiwan*,2020-03-03,42
Taiwan*,Taiwan*,2020-03-04,42
Taiwan*,Taiwan*,2020-03-05,44
Taiwan*,Taiwan*,2020-03-06,45
Taiwan*,Taiwan*,2020-03-07,45
Taiwan*,Taiwan*,2020-03-08,45
Taiwan*,Taiwan*,2020-03-09,45
Taiwan*,Taiwan*,2020-03-10,47
Taiwan*,Taiwan*,2020-03-11,48
Taiwan*,Taiwan*,2020-03-12,49
Taiwan*,Taiwan*,2020-03-13,50
Taiwan*,Taiwan*,2020-03-14,53
Taiwan*,Taiwan*,2020-03-15,59
Taiwan*,Taiwan*,2020-03-16,67
Taiwan*,Taiwan*,2020-03-17,77
Taiwan*,Taiwan*,2020-03-18,100
Taiwan*,Taiwan*,2020-03-19,108
Taiwan*,Taiwan*,2020-03-20,135
Taiwan*,Taiwan*,2020-03-21,153
Taiwan*,Taiwan*,2020-03-22,169
Tanzania,Tanzania,2020-03-16,1
Tanzania,Tanzania,2020-03-17,1
Tanzania,Tanzania,2020-03-18,3
Tanzania,Tanzania,2020-03-19,6
Tanzania,Tanzania,2020-03-20,6
Tanzania,Tanzania,2020-03-21,6
Tanzania,Tanzania,2020-03-22,12
Thailand,Thailand,2020-01-22,2
Thailand,Thailand,2020-01-23,3
Thailand,Thailand,2020-01-24,5
Thailand,Thailand,2020-01-25,7
Thailand,Thailand,2020-01-26,8
Thailand,Thailand,2020-01-27,8
Thailand,Thailand,2020-01-28,14
Thailand,Thailand,2020-01-29,14
Thailand,Thailand,2020-01-30,14
Thailand,Thailand,2020-01-31,19
Thailand,Thailand,2020-02-01,19
Thailand,Thailand,2020-02-02,19
Thailand,Thailand,2020-02-03,19
Thailand,Thailand,2020-02-04,25
Thailand,Thailand,2020-02-05,25
Thailand,Thailand,2020-02-06,25
Thailand,Thailand,2020-02-07,25
Thailand,Thailand,2020-02-08,32
Thailand,Thailand,2020-02-09,32
Thailand,Thailand,2020-02-10,32
Thailand,Thailand,2020-02-11,33
Thailand,Thailand,2020-02-12,33
Thailand,Thailand,2020-02-13,33
Thailand,Thailand,2020-02-14,33
Thailand,Thailand,2020-02-15,33
Thailand,Thailand,2020-02-16,34
Thailand,Thailand,2020-02-17,35
Thailand,Thailand,2020-02-18,35
Thailand,Thailand,2020-02-19,35
Thailand,Thailand,2020-02-20,35
Thailand,Thailand,2020-02-21,35
Thailand,Thailand,2020-02-22,35
Thailand,Thailand,2020-02-23,35
Thailand,Thailand,2020-02-24,35
Thailand,Thailand,2020-02-25,37
Thailand,Thailand,2020-02-26,40
Thailand,Thailand,2020-02-27,40
Thailand,Thailand,2020-02-28,41
Thailand,Thailand,2020-02-29,42
Thailand,Thailand,2020-03-01,42
Thailand,Thailand,2020-03-02,43
Thailand,Thailand,2020-03-03,43
Thailand,Thailand,2020-03-04,43
Thailand,Thailand,2020-03-05,47
Thailand,Thailand,2020-03-06,48
Thailand,Thailand,2020-03-07,50
Thailand,Thailand,2020-03-08,50
Thailand,Thailand,2020-03-09,50
Thailand,Thailand,2020-03-10,53
Thailand,Thailand,2020-03-11,59
Thailand,Thailand,2020-03-12,70
Thailand,Thailand,2020-03-13,75
Thailand,Thailand,2020-03-14,82
Thailand,Thailand,2020-03-15,114
Thailand,Thailand,2020-03-16,147
Thailand,Thailand,2020-03-17,177
Thailand,Thailand,2020-03-18,212
Thailand,Thailand,2020-03-19,272
Thailand,Thailand,2020-03-20,322
Thailand,Thailand,2020-03-21,411
Thailand,Thailand,2020-03-22,599
Timor-Leste,Timor-Leste,2020-03-22,1
Togo,Togo,2020-03-06,1
Togo,Togo,2020-03-07,1
Togo,Togo,2020-03-08,1
Togo,Togo,2020-03-09,1
Togo,Togo,2020-03-10,1
Togo,Togo,2020-03-11,1
Togo,Togo,2020-03-12,1
Togo,Togo,2020-03-13,1
Togo,Togo,2020-03-14,1
Togo,Togo,2020-03-15,1
Togo,Togo,2020-03-16,1
Togo,Togo,2020-03-17,1
Togo,Togo,2020-03-18,1
Togo,Togo,2020-03-19,1
Togo,Togo,2020-03-20,9
Togo,Togo,2020-03-21,16
Togo,Togo,2020-03-22,16
Trinidad and Tobago,Trinidad and Tobago,2020-03-14,2
Trinidad and Tobago,Trinidad and Tobago,2020-03-15,2
Trinidad and Tobago,Trinidad and Tobago,2020-03-16,4
Trinidad and Tobago,Trinidad and Tobago,2020-03-17,5
Trinidad and Tobago,Trinidad and Tobago,2020-03-18,7
Trinidad and Tobago,Trinidad and Tobago,2020-03-19,9
Trinidad and Tobago,Trinidad and Tobago,2020-03-20,9
Trinidad and Tobago,Trinidad and Tobago,2020-03-21,49
Trinidad and Tobago,Trinidad and Tobago,2020-03-22,50
Tunisia,Tunisia,2020-03-04,1
Tunisia,Tunisia,2020-03-05,1
Tunisia,Tunisia,2020-03-06,1
Tunisia,Tunisia,2020-03-07,1
Tunisia,Tunisia,2020-03-08,2
Tunisia,Tunisia,2020-03-09,2
Tunisia,Tunisia,2020-03-10,5
Tunisia,Tunisia,2020-03-11,7
Tunisia,Tunisia,2020-03-12,7
Tunisia,Tunisia,2020-03-13,16
Tunisia,Tunisia,2020-03-14,18
Tunisia,Tunisia,2020-03-15,18
Tunisia,Tunisia,2020-03-16,20
Tunisia,Tunisia,2020-03-17,24
Tunisia,Tunisia,2020-03-18,29
Tunisia,Tunisia,2020-03-19,39
Tunisia,Tunisia,2020-03-20,54
Tunisia,Tunisia,2020-03-21,60
Tunisia,Tunisia,2020-03-22,75
Turkey,Turkey,2020-03-11,1
Turkey,Turkey,2020-03-12,1
Turkey,Turkey,2020-03-13,5
Turkey,Turkey,2020-03-14,5
Turkey,Turkey,2020-03-15,6
Turkey,Turkey,2020-03-16,18
Turkey,Turkey,2020-03-17,47
Turkey,Turkey,2020-03-18,98
Turkey,Turkey,2020-03-19,192
Turkey,Turkey,2020-03-20,359
Turkey,Turkey,2020-03-21,670
Turkey,Turkey,2020-03-22,1236
Uganda,Uganda,2020-03-21,1
Uganda,Uganda,2020-03-22,1
Ukraine,Ukraine,2020-03-03,1
Ukraine,Ukraine,2020-03-04,1
Ukraine,Ukraine,2020-03-05,1
Ukraine,Ukraine,2020-03-06,1
Ukraine,Ukraine,2020-03-07,1
Ukraine,Ukraine,2020-03-08,1
Ukraine,Ukraine,2020-03-09,1
Ukraine,Ukraine,2020-03-10,1
Ukraine,Ukraine,2020-03-11,1
Ukraine,Ukraine,2020-03-12,1
Ukraine,Ukraine,2020-03-13,3
Ukraine,Ukraine,2020-03-14,3
Ukraine,Ukraine,2020-03-15,3
Ukraine,Ukraine,2020-03-16,7
Ukraine,Ukraine,2020-03-17,14
Ukraine,Ukraine,2020-03-18,14
Ukraine,Ukraine,2020-03-19,16
Ukraine,Ukraine,2020-03-20,29
Ukraine,Ukraine,2020-03-21,47
Ukraine,Ukraine,2020-03-22,73
United Arab Emirates,United Arab Emirates,2020-01-29,4
United Arab Emirates,United Arab Emirates,2020-01-30,4
United Arab Emirates,United Arab Emirates,2020-01-31,4
United Arab Emirates,United Arab Emirates,2020-02-01,4
United Arab Emirates,United Arab Emirates,2020-02-02,5
United Arab Emirates,United Arab Emirates,2020-02-03,5
United Arab Emirates,United Arab Emirates,2020-02-04,5
United Arab Emirates,United Arab Emirates,2020-02-05,5
United Arab Emirates,United Arab Emirates,2020-02-06,5
United Arab Emirates,United Arab Emirates,2020-02-07,5
United Arab Emirates,United Arab Emirates,2020-02-08,7
United Arab Emirates,United Arab Emirates,2020-02-09,7
United Arab Emirates,United Arab Emirates,2020-02-10,8
United Arab Emirates,United Arab Emirates,2020-02-11,8
United Arab Emirates,United Arab Emirates,2020-02-12,8
United Arab Emirates,United Arab Emirates,2020-02-13,8
United Arab Emirates,United Arab Emirates,2020-02-14,8
United Arab Emirates,United Arab Emirates,2020-02-15,8
United Arab Emirates,United Arab Emirates,2020-02-16,9
United Arab Emirates,United Arab Emirates,2020-02-17,9
United Arab Emirates,United Arab Emirates,2020-02-18,9
United Arab Emirates,United Arab Emirates,2020-02-19,9
United Arab Emirates,United Arab Emirates,2020-02-20,9
United Arab Emirates,United Arab Emirates,2020-02-21,9
United Arab Emirates,United Arab Emirates,2020-02-22,13
United Arab Emirates,United Arab Emirates,2020-02-23,13
United Arab Emirates,United Arab Emirates,2020-02-24,13
United Arab Emirates,United Arab Emirates,2020-02-25,13
United Arab Emirates,United Arab Emirates,2020-02-26,13
United Arab Emirates,United Arab Emirates,2020-02-27,13
United Arab Emirates,United Arab Emirates,2020-02-28,19
United Arab Emirates,United Arab Emirates,2020-02-29,21
United Arab Emirates,United Arab Emirates,2020-03-01,21
United Arab Emirates,United Arab Emirates,2020-03-02,21
United Arab Emirates,United Arab Emirates,2020-03-03,27
United Arab Emirates,United Arab Emirates,2020-03-04,27
United Arab Emirates,United Arab Emirates,2020-03-05,29
United Arab Emirates,United Arab Emirates,2020-03-06,29
United Arab Emirates,United Arab Emirates,2020-03-07,45
United Arab Emirates,United Arab Emirates,2020-03-08,45
United Arab Emirates,United Arab Emirates,2020-03-09,45
United Arab Emirates,United Arab Emirates,2020-03-10,74
United Arab Emirates,United Arab Emirates,2020-03-11,74
United Arab Emirates,United Arab Emirates,2020-03-12,85
United Arab Emirates,United Arab Emirates,2020-03-13,85
United Arab Emirates,United Arab Emirates,2020-03-14,85
United Arab Emirates,United Arab Emirates,2020-03-15,98
United Arab Emirates,United Arab Emirates,2020-03-16,98
United Arab Emirates,United Arab Emirates,2020-03-17,98
United Arab Emirates,United Arab Emirates,2020-03-18,113
United Arab Emirates,United Arab Emirates,2020-03-19,140
United Arab Emirates,United Arab Emirates,2020-03-20,140
United Arab Emirates,United Arab Emirates,2020-03-21,153
United Arab Emirates,United Arab Emirates,2020-03-22,153
United Kingdom,Bermuda,2020-03-19,2
United Kingdom,Bermuda,2020-03-20,2
United Kingdom,Bermuda,2020-03-21,2
United Kingdom,Bermuda,2020-03-22,2
United Kingdom,Cayman Islands,2020-03-13,1
United Kingdom,Cayman Islands,2020-03-14,1
United Kingdom,Cayman Islands,2020-03-15,1
United Kingdom,Cayman Islands,2020-03-16,1
United Kingdom,Cayman Islands,2020-03-17,1
United Kingdom,Cayman Islands,2020-03-18,1
